PrimaryKey,YearVisited
NM_TFO_LUP_2021_TC-079_V22023-09-01,2023
20234137281719B2,2023
WY_RFO_LUP_2021_RFO2021-NR-024_V12023-09-01,2023
AZ_LSFO_RANGE_2023_B-SLU-04_V12023-09-01,2023
NM_RFO_LUP_2023_RFO2023-NR-002_V12023-09-01,2023
MT_DFO_WTRSHD_2023_SC-008_V22023-09-01,2023
UT_SGFO_LUP_2022_SGFO2022-064_V12023-09-01,2023
UT_VFO_LUP_2022_HAB-032_V12023-09-01,2023
OR_VADO_Fuels_2023_BH-2023-RJUOC-HP-01_V12023-09-01,2023
CO_KFO_LUP_2021_KFO2021-NR-030_V12023-09-01,2023
20234125292901B2,2023
MT_BFO_AIMLite_2023_Poison_V12023-09-01,2023
AZ_KFO_FUEL_2023_Browse-01_V12023-09-01,2023
CO_TRFO_LUP_2023_TRFO2023-043_V22023-09-01,2023
ID_PFO_LUP_2023_PFO2023-016_V22023-09-01,2023
CO_WRFO_LUP_2021_WRFO2021-NR-036_V12023-09-01,2023
ID_SAFO_LUP_2023_SAFO2023-017_V12023-09-01,2023
MT_BIFO_LUP_2023_INT-PMWH-Sk-032_V12023-09-01,2023
CO_SLVFO_LUP_2020_LOAM-135_V22023-09-01,2023
OR_VADOPAC_2021_CR-120_V12023-09-01,2023
MT_NCMD_LUP_2022_W-859_V12023-09-01,2023
AZ_TFO_LUP_2020_MG-287_V12023-09-01,2023
CO_UFO_LUP_2023_UFO2023-006_V22023-09-01,2023
20231677101515B1,2023
CO_SWDO_ESR_2022_BookcliffSedMix-63_V32023-09-01,2023
CA_ELFO_DryVal_2022_DryValleyRimControl-28_V22023-09-01,2023
23053011033534632023-09-01,2023
2023843200409B1,2023
20234125343245B2,2023
MT_LFO_LUP_2022_PM-2_V22023-09-01,2023
NM_SFO_LUP_2020_FUP-175_V12023-09-01,2023
AZ_TFO_LUP_2020_SP-396_V12023-09-01,2023
NM_FFO_FUELS_2023_Crow-1_V12023-09-01,2023
UT_WDDO_HAF_2022_WDDOHAF2022-070_V12023-09-01,2023
UT_PFO_LUP_2023_PFO2023-027_V12023-09-01,2023
CA_AGFO_Fuels_2023_Ryegrass-Swale-Plot-1_V22023-09-01,2023
2023567100402B2,2023
WY_RFO_LUP_2021_RFO2021-087_V22023-09-01,2023
CA_BIFO_VegTrt_2021_TreatmentCORA-21_V22023-09-01,2023
20231673101908B2,2023
NM_RFO_FUELS_TRGT_2023_CedarHill2_V12023-09-01,2023
ID_SAFO_LUP_2023_SAFO2023-002_V22023-09-01,2023
MT_MCFO_LUP_2023_MCFO2022-093_V12023-09-01,2023
CO_LSFO_LUP_2021_LSFO-NR-056_V12023-09-01,2023
OR_BOFO_Fuels_2023_FGRoad-04_V12023-09-01,2023
WY_COFO_LUP_2022_COFO2022-034_V22023-09-01,2023
MT_NCMD_LUP_2022_NWB-352_V12023-09-01,2023
NM_CFO_FUELS_TRGT_2023_Fuels_8_V12023-09-01,2023
OR_MFO_2021_MFO2021-263_V22023-09-01,2023
CO_TRFO_LUP_2023_TRFO2023-022_V22023-09-01,2023
20231631104714B2,2023
WY_PFO_LUP_2022_PFO2022-027_V12023-09-01,2023
20231659100914B2,2023
MT_BIFO_LUP_2023_TGT-PMWH-clWd-53_V12023-09-01,2023
UT_KFO_INTS_2021_KFOI2021-090_V12023-09-01,2023
OR_VADO_ESR_2023_IndianCrk_NR-02_V22023-09-01,2023
MT_MCFO_LUP_2023_MCFO2022-085_V12023-09-01,2023
NM_LCDO_Allotments_2023_01032_R042BB027NM_V12023-09-01,2023
ID_BFO_LUP_2022_BigWD-084_V12023-09-01,2023
CO_UFO_LUP_2023_UFO2023-005_V22023-09-01,2023
UT_SLFO_LUP_2022_SLFO2022-063_V12023-09-01,2023
20235635106801B1,2023
WY_BFO_LUP_2022_BFO2022-015_V22023-09-01,2023
CA_CDCA_LUP_2022_CRCD2022-170_V12023-09-01,2023
ID_BFO_LUP_2022_BigWD-080_V22023-09-01,2023
MT_NCMD_LUP_2022_WSMB-159_V22023-09-01,2023
NM_RPFO_LUP_2022_RPFO2022-100_V12023-09-01,2023
ID_CHFO_LUP_2023_CHFO2023-002_V22023-09-01,2023
NM_FFO_LUP_2020_LOAM-231_V12023-09-01,2023
ID_PFO_LUP_2023_PFO2023-045_V22023-09-01,2023
20235637107912B2,2023
20235613108713B2,2023
CA_BIFO_VegTrt_2023_PatriciaLn-T_05_V12023-09-01,2023
20234125252434B1,2023
CO_CRVFO_LUP_2021_UFP-159_V12023-09-01,2023
20234125292522B3,2023
CO_UFO_GUSGHAF_2022_GouldReservoir-067_V12023-09-01,2023
OR_BUDOPAC_2021_DR-026_V12023-09-01,2023
AZ_HFO_WTRSHD2_2023_HFO2023-10_V12023-09-01,2023
AZ_SFO_LUP_2021_SFO2021-149_V12023-09-01,2023
CO_UFO_LUP_2023_UFO2023-030_V12023-09-01,2023
WY_RFO_LUP_2021_RFO2021-097_V22023-09-01,2023
OR_BAFO_2021_BFO2021-026_V22023-09-01,2023
MT_BFO_AIMLite_2023_Unknown-9_V12023-09-01,2023
UT_MNFO_LUP_2023_MNFO2023-NR-005_V12023-09-01,2023
MT_NCMD_LUP_2022_AB-004_V12023-09-01,2023
CO_TRFO_LUP_2023_TRFO2023-028_V22023-09-01,2023
NM_FFO_LUP_2020_FOR-140_V12023-09-01,2023
20231631104820B1,2023
2023651202318B2,2023
WY_KFO_LUP_2022_KFO2022-033_V12023-09-01,2023
NM_RFO_LUP_2023_RFO2023-023_V12023-09-01,2023
ID_OFO_ModHAF_2023_HartCreek_CatCreek-03_V12023-09-01,2023
NM_LCDO_Allotments_2023_01019_R042BB027NM_V12023-09-01,2023
ID_BFO_ModHAF_2022_SouthGrasmereSeeding-145_V12023-09-01,2023
WY_LFO_LUP_2022_LFO2022-072_V12023-09-01,2023
20231659102415B2,2023
WY_RSFO_LUP_2023_RSFO2023-019_V22023-09-01,2023
ID_JFO_LUP_2023_AS2023-NR-001_V12023-09-01,2023
UT_CoCDO_HAF_2018_SH-270_V12023-09-01,2023
2023327107302B2,2023
20233227202809B1,2023
OR_PVDO_ESR_2022_WhiteRiverSeeding-02_V32023-09-01,2023
UT_CoCDO_INTS_HPV_2023_Hamlin_PineValley2023-7_V12023-09-01,2023
20233011103117B1,2023
UT_RFO_LUP_2023_RFO2023-NR-001_V12023-09-01,2023
CO_SLVFO_LUP_2020_ROCK-240_V22023-09-01,2023
2011327141201B2,2011
20114145170901R1,2011
20115641060601P1,2011
20113221060902R2,2011
20111639030802P2,2011
11042010011815622011-09-01,2011
20115637142101R2,2011
11082113115397472011-09-01,2011
11081712443048842011-09-01,2011
11051015062688472011-09-01,2011
11060316234515332011-09-01,2011
20118109061003R1,2011
20114137131001B1,2011
11051114475280452011-09-01,2011
2011491050401G2,2011
20114955011501R1,2011
11070717053859842011-09-01,2011
11071209074761192011-09-01,2011
20115637080501R2,2011
2011329101001R2,2011
20111673051601B1,2011
20113213051901G3,2011
2011563090201P1,2011
20113223121402G1,2011
11112107551235572011-09-01,2011
2011327021001R1,2011
2011415261501R2,2011
2011353110301O1,2011
20114125100401R2,2011
20114113041101O1,2011
11062015285624802011-09-01,2011
11101112384417162011-09-01,2011
2011327202301P3,2011
11042009542793612011-09-01,2011
2011563070401P3,2011
20113223351403R2,2011
20111611060201A1,2011
11042010430219162011-09-01,2011
2011413171201O2,2011
11082210342941292011-09-01,2011
1110131113541952011-09-01,2011
11080707540690102011-09-01,2011
11072512415973882011-09-01,2011
20113513090502P2,2011
11081809155841042011-09-01,2011
20115325100302R2,2011
20114927101001O2,2011
11092315224866172011-09-01,2011
11072011374418502011-09-01,2011
11042010554831912011-09-01,2011
20115613071401B2,2011
11051113525864912011-09-01,2011
20111637111001A2,2011
11052414012164612011-09-01,2011
11101319022876202011-09-01,2011
11081814245075332011-09-01,2011
11051112543982892011-09-01,2011
11080615333751852011-09-01,2011
20114927060901O2,2011
20114947060101R2,2011
20113213150901P2,2011
20115625100401R1,2011
20114925051001G2,2011
11091414223493422011-09-01,2011
20111639010901O1,2011
20113213121901G1,2011
2011305080601R1,2011
20113223051701G2,2011
20114137041701B1,2011
11051114561377692011-09-01,2011
20113217181301R2,2011
20114955041502O2,2011
20111611060201A2,2011
20113213112003G3,2011
2011413090501B2,2011
11082313242475962011-09-01,2011
20114125031101R2,2011
20114137160301R2,2011
20113217091501R1,2011
20118103050601R1,2011
20111659051302G1,2011
11051015082917182011-09-01,2011
2011413100301B2,2011
2011323130601G1,2011
11081809003099512011-09-01,2011
2011567101101B1,2011
20114917071601G1,2011
11081115110480382011-09-01,2011
11112108224655272011-09-01,2011
11051916351587722011-09-01,2011
11052509543247612011-09-01,2011
20113515100801O1,2011
20114137021401B2,2011
20113017050301R1,2011
20114925031401G2,2011
2011877070801R1,2011
11070717094364832011-09-01,2011
20111673100401R1,2011
20115623040801P1,2011
20113223350301G2,2011
20113213091001G2,2011
2011327061101P2,2011
11092313172349112011-09-01,2011
20113523080501O1,2011
2011327202301P2,2011
20113213131401R3,2011
20115617060901G1,2011
2011329080502P1,2011
2011321081201B1,2011
20113215151003R2,2011
20113233111101P2,2011
20113551061201O2,2011
20114945050301O2,2011
20113213111502B2,2011
20115613132101R2,2011
11051113385270142011-09-01,2011
2011325050401G2,2011
1108080749063182011-09-01,2011
1108181058544542011-09-01,2011
20113513050201O1,2011
11072310042866212011-09-01,2011
11042010501468622011-09-01,2011
20115613042001R3,2011
11082208024397482011-09-01,2011
20114137121201R2,2011
11071308413741322011-09-01,2011
20114921030401B2,2011
20114919101101G2,2011
11071216353372922011-09-01,2011
11051916442153062011-09-01,2011
20114953030201B2,2011
2011355061301P1,2011
20113231240601A1,2011
20113011070401R1,2011
11080408330971142011-09-01,2011
20113539040201O2,2011
12080715484818032012-09-01,2012
12061814122647012012-09-01,2012
12082407313970182012-09-01,2012
12050213591045492012-09-01,2012
2011411060501O1,2012
12080612143344782012-09-01,2012
20123515080901O2,2012
2011665032201R1,2012
12083012335556682012-09-01,2012
12060112373635502012-09-01,2012
12081417424681772012-09-01,2012
1206271108004872012-09-01,2012
12082915504446442012-09-01,2012
12070212395714842012-09-01,2012
20123529030302O2,2012
12071715272692232012-09-01,2012
12080116133138912012-09-01,2012
12071812575491922012-09-01,2012
12072516571654622012-09-01,2012
12050214142844642012-09-01,2012
12102212383796902012-09-01,2012
12081514275617262012-09-01,2012
12081507451948782012-09-01,2012
2011671081201B2,2012
12091015093568802012-09-01,2012
12080210115139262012-09-01,2012
12081410353847282012-09-01,2012
12050210284086182012-09-01,2012
12082915530379822012-09-01,2012
2012415091201O2,2012
12052113495316612012-09-01,2012
12081517212166582012-09-01,2012
12081611240266202012-09-01,2012
1207181259479132012-09-01,2012
12052208493352492012-09-01,2012
12050215065277172012-09-01,2012
12092711575569322012-09-01,2012
12081514265091932012-09-01,2012
12081408071512222012-09-01,2012
2011671171801B1,2012
12103114080466982012-09-01,2012
12050309075243262012-09-01,2012
12081414594656602012-09-01,2012
12072516525681912012-09-01,2012
12072911401641222012-09-01,2012
2011671113001B2,2012
12052207514881042012-09-01,2012
12082117061745142012-09-01,2012
201143131401B2,2012
12043021230143312012-09-01,2012
12052908015465282012-09-01,2012
11112108241133822012-09-01,2012
12110513373866432012-09-01,2012
12060112402099322012-09-01,2012
12062915183291082012-09-01,2012
1206191602224742012-09-01,2012
12091013341599972012-09-01,2012
12061908071550212012-09-01,2012
20123553081201R2,2012
12072516532762352012-09-01,2012
12073012505188782012-09-01,2012
2011665052301B2,2012
12052115462478702012-09-01,2012
12092009223646622012-09-01,2012
12081708314496922012-09-01,2012
12030614471418522012-09-01,2012
12052114305892872012-09-01,2012
12091909340732322012-09-01,2012
20124125111201B2,2013
20125637041201P2,2013
20123217031701R1,2013
2012651060802B1,2013
20124145090102R2,2013
20123535100301R3,2013
2012327101201G2,2013
20123227031301R1,2013
13080707461252992013-09-01,2013
2012563010901P1,2013
20123227081302R2,2013
2012671180301B2,2013
2012567050902O2,2013
13081815322114072013-09-01,2013
13092608173971112013-09-01,2013
20124125130601R2,2013
20124145030901R1,2013
20125623100401P1,2013
1307230952166582013-09-01,2013
20123231220201G3,2013
20121673121001B3,2013
20125617050701G3,2013
13061013344974582013-09-01,2013
13072416233674402013-09-01,2013
20121637121202O2,2013
20123011050701R2,2013
13043014112749322013-09-01,2013
20124137130701B1,2013
1308141248231362013-09-01,2013
2012493081601R2,2013
2012412200701R2,2013
13101508430760632013-09-01,2013
20121673020401B2,2013
20125637100301R2,2013
13022008210747972013-09-01,2013
13070917594066892013-09-01,2013
20121673040801R2,2013
20125629101201P2,2013
13081408595829512013-09-01,2013
13071916172272262013-09-01,2013
20121659021503G1,2013
20123087171102R1,2013
20123211100401A2,2013
20124113030902O2,2013
20125637131401P2,2013
13060511342132752013-09-01,2013
2012665072902B2,2013
20123231250401B1,2013
20123213121201P1,2013
20125635010901R2,2013
13062815022125772013-09-01,2013
13070910571161222013-09-01,2013
13062612113941572013-09-01,2013
2012563030601P2,2013
2012327132301P2,2013
130913102711862013-09-01,2013
2012849070401R2,2013
20124917010501R3,2013
20123213112101P1,2013
20123213110301P1,2013
20125613031501R1,2013
13062015171484452013-09-01,2013
2012415291401B1,2013
20124137011701B2,2013
20124125131501O2,2013
20125637021501P2,2013
13032107405291402013-09-01,2013
13071713524690792013-09-01,2013
20124145040401R2,2013
2012821030901O2,2013
2012327101201G1,2013
13091208451527522013-09-01,2013
13052208242498152013-09-01,2013
20125625100601P3,2013
12072516513337392013-09-01,2013
13091214190057002013-09-01,2013
20124915080801G2,2013
20124955020401O3,2013
13092413254658042013-09-01,2013
20124125160502P2,2013
20124145050601R1,2013
20125623030701P2,2013
20124921080401B1,2013
13081409362966552013-09-01,2013
20121673021701R2,2013
20125643060301B2,2013
13092411041539292013-09-01,2013
13072413495667512013-09-01,2013
20121647060203B1,2013
20123017090801R1,2013
13071015120365052013-09-01,2013
20124137140701B2,2013
13081911075153802013-09-01,2013
2012327142401G1,2013
2012415261001B2,2013
13101410433449112013-09-01,2013
20124145140801R2,2013
20125637050301P1,2013
13022014110620072013-09-01,2013
13062810064516802013-09-01,2013
2012411040801R2,2013
2012563020101P2,2013
13071514225463362013-09-01,2013
13081615481098182013-09-01,2013
20121665030101R1,2013
201230105060101R2,2013
20123211080501B1,2013
20124137191201B2,2013
2012881031101O1,2013
13060816442567472013-09-01,2013
13052910463799042013-09-01,2013
20124137041102B1,2013
13090307240952652013-09-01,2013
20123523090301O3,2013
13071013512464372013-09-01,2013
2012321021301B2,2013
13070309595764032013-09-01,2013
20123027070801R1,2013
20123211100701B2,2013
13072914240543302013-09-01,2013
2012567130701R2,2013
2012491011201G1,2013
2012327140301G2,2013
20123213120501P2,2013
20125637142001P1,2013
13061913523569472013-09-01,2013
13080209380686032013-09-01,2013
20123231290501G1,2013
20124145130301R1,2013
20128103050703R1,2013
20123217071701R3,2013
2012329060804P1,2013
20123213181401P2,2013
20125635070502P1,2013
2012327051701R1,2013
20123221100801R1,2013
20121631070902G2,2013
20125611090201R2,2013
12072516575777782013-09-01,2013
20124137150503P3,2013
20124937122001O1,2013
13081513193664082013-09-01,2013
13060809153481352013-09-01,2013
20124125190201R2,2013
20124145110901R2,2013
20125637030201P2,2013
13060414430462412013-09-01,2013
13090414420787122013-09-01,2013
20121673130302R1,2013
20125643080301G2,2013
2012327121601B1,2013
13081512352971532013-09-01,2013
20121663030202B2,2013
20123069090401R2,2013
20123211100302B1,2013
20124117011401B1,2013
20128103040802R2,2013
2012327112501G2,2013
2012415060601B2,2013
20123231260101R1,2013
11112108241133822013-09-01,2013
20125637140301P2,2013
20123211200501B2,2013
20123221101001R2,2013
13071813314499282013-09-01,2013
2012309010801B1,2013
13082609133679102013-09-01,2013
20123231220101A1,2013
20121677090201R1,2013
201230105040501R2,2013
13082608113663152013-09-01,2013
20124137131101R2,2013
20125637041901P1,2013
13080809132896332013-09-01,2013
13051312461199202013-09-01,2013
20124137021101B1,2013
20124125041401R2,2013
20123543070501G1,2013
2012327161201B1,2013
1308311014575302013-09-01,2013
13071010224539632013-09-01,2013
20125625110801P2,2013
2012327031301R2,2013
1308061633547932013-09-01,2013
20125625030601P1,2013
20124917021801O1,2013
20123211170401G1,2013
10092315213026782013-09-01,2013
13071709020223652013-09-01,2013
13060713585635992013-09-01,2013
13073014583765612013-09-01,2013
1308281054567052013-09-01,2013
20124145120202R2,2013
20125623020401R1,2013
20123217151501R1,2013
2012329101102P1,2013
20121673061401B1,2013
20125629141102P2,2013
13082811084728342013-09-01,2013
13082813560529132013-09-01,2013
20121637141002O2,2013
20123011010301R2,2013
20123227051701R2,2013
20124137120701B1,2013
20124947030701R1,2013
13081418161117672013-09-01,2013
13091208031741072013-09-01,2013
20124125160801O2,2013
20121673070201R2,2013
2012499010901O2,2013
20123217061201R1,2013
13091216504790252013-09-01,2013
20121673080901R2,2013
20125613131801B2,2013
13061211483438632013-09-01,2013
13091410012395002013-09-01,2013
20121623090603O2,2013
20123071030901B2,2013
20123211130401B2,2013
20124137170801B2,2013
20125637151001G1,2013
20124945101301O2,2013
2012323140101R2,2013
20123231260301R1,2013
20124125011501O2,2013
20125637120601P1,2013
2012327160901P2,2013
13060608465111872013-09-01,2013
13060417430163462013-09-01,2013
2012563070301P1,2013
13082713252936922013-09-01,2013
13092711205221462013-09-01,2013
20121659090801A3,2013
20124917070401O2,2013
13061917181727622013-09-01,2013
13061609425694142013-09-01,2013
20125637121801P2,2013
20123223262201R2,2013
13051411373714572013-09-01,2013
20124137031501B2,2013
20124125071401R2,2013
2012356041001O1,2013
2012327181401P3,2013
20123227090501R1,2013
13060317441955842013-09-01,2013
2012563010901G1,2013
2012327041701G1,2013
13082115580159932013-09-01,2013
2012857060801R1,2013
20124915050401O3,2013
2012321071502B2,2013
20123213170902G2,2013
2012881030501O2,2013
13062509031128812013-09-01,2013
13080115552662052013-09-01,2013
20124113030901R3,2013
20121623040303O2,2013
20123017041001R1,2013
20123211040301B1,2013
20124137111001B1,2013
13081511053889922013-09-01,2013
20125623061001P1,2013
13031210535742332013-09-01,2013
11112108195028542013-09-01,2013
20125625020501R1,2013
20124923011901G2,2013
20123211160302G1,2013
20124125070701R2,2013
20124145030601R1,2013
20125635050201R3,2013
2012327062001R1,2013
20123219060503R2,2013
20125637101001R1,2013
20124945061301O1,2013
13062016113926062013-09-01,2013
13102314485916462013-09-01,2013
13060608304078182013-09-01,2013
2012563060601P2,2013
2012327171901R1,2013
13091712002466202013-09-01,2013
13062809390588712013-09-01,2013
20123223332502A2,2013
13073117121052472013-09-01,2013
20124117080801B2,2013
14071408563947592014-09-01,2014
14081407363510792014-09-01,2014
20141637105612B1,2014
20141683104618B2,2014
20144137402211B2,2014
2014671201519B1,2014
2014427202315B1,2014
14080612051969992014-09-01,2014
20144125200616B1,2014
20143017100410B3,2014
20145637107401B1,2014
20145637102411B2,2014
2014635100316B1,2014
20144145244532B3,2014
14061814000235882014-09-01,2014
20145637107313B2,2014
14061009515153642014-09-01,2014
2014321203420B1,2014
20141667102717B1,2014
2014327103703B2,2014
11042011025292692014-09-01,2014
20143071104016B1,2014
20144945202118B2,2014
1407091059219792014-09-01,2014
20144117222317B2,2014
20143033102705B1,2014
20144917203607B1,2014
14071610421874612014-09-01,2014
14061713290657912014-09-01,2014
20144145314422B2,2014
14082714551296952014-09-01,2014
20144947202417B2,2014
20144137231901B1,2014
2014321200712B2,2014
2014323201209B3,2014
20143233201815B1,2014
1406100754097452014-09-01,2014
20145643106306B1,2014
20144939101108B2,2014
2014821200516B2,2014
20144125382915B2,2014
20143041101010B1,2014
14060415293457222014-09-01,2014
2014881100106B2,2014
14091213051839422014-09-01,2014
20141673105016B1,2014
20143223200801B1,2014
20145637109419B1,2014
1408081627449712014-09-01,2014
14061009325874982014-09-01,2014
2014671201306B1,2014
20144927200104B1,2014
11092614014087262014-09-01,2014
20145613100803B1,2014
14060212371347932014-09-01,2014
14082610213641122014-09-01,2014
20143231203807B1,2014
20141673103802B1,2014
20143233110204B1,2014
20145635101118B2,2014
14092708105127502014-09-01,2014
20141623105414B1,2014
20143223108203B1,2014
20145613100202B2,2014
14071408563861072014-09-01,2014
12072516524491612014-09-01,2014
20141637102309B2,2014
2014327104105B3,2014
20144137342107B2,2014
2014671204814B2,2014
14052713522180372014-09-01,2014
20143539202603B3,2014
20144125312436B2,2014
20143033102511B1,2014
20144947202317B1,2014
20145637101313B1,2014
13090409194350402014-09-01,2014
20144145384402B2,2014
20143213104607B2,2014
14060318075867812014-09-01,2014
20144137301818B3,2014
20143227201917B1,2014
20141663106012B1,2014
20141673104114B3,2014
14061007563446852014-09-01,2014
20143071104518B1,2014
2014493201718B2,2014
14071010094295012014-09-01,2014
20143213106707B2,2014
20145619105310B2,2014
2012411040401R2,2014
2014881102320B2,2014
13082811270638712014-09-01,2014
20144145364428B2,2014
14081416574170152014-09-01,2014
2014567109301B1,2014
20144137261508B2,2014
2014321200919B2,2014
2014415201210B1,2014
20143233109515B2,2014
11042010582037232014-09-01,2014
20145629105518B2,2014
14061813303481942014-09-01,2014
20143553200511B2,2014
14061711085862082014-09-01,2014
20143071101102B1,2014
2014327102105B1,2014
2014881102410B1,2014
130815095646842014-09-01,2014
20141673104309B1,2014
14081814515637792014-09-01,2014
20145637109911B1,2014
14080214053242282014-09-01,2014
14050212261983762014-09-01,2014
2014665203810B2,2014
20143217205516B1,2014
14031710094842362014-03-01,2014
20145643106020B1,2014
14060314075510052014-09-01,2014
20143525201708B2,2014
1409131135419442014-09-01,2014
2014161200807B1,2014
2014327101012B2,2014
20145637101001B2,2014
14081811091798622014-09-01,2014
20141633107216B1,2014
20143223108218B2,2014
2014881101330B2,2014
1407140856368252014-09-01,2014
14031115303918362014-09-01,2014
20141659105816B1,2014
2014327109601B1,2014
20144125303001B1,2014
14060909474597752014-09-01,2014
2014412201714B3,2014
20143551201605B2,2014
20144125282428B1,2014
201430105103201B2,2014
20144937201304B1,2014
2014881102116B2,2014
1408050738283252014-09-01,2014
20144145304506B1,2014
20143213203013B2,2014
20148103100417B2,2014
20144137302204B1,2014
14073017133281122014-09-01,2014
20141643107119B1,2014
2014327109711B1,2014
14031706564266912014-09-01,2014
20143027105105B2,2014
20144945201917B3,2014
14082008203380452014-09-01,2014
20144125403208B2,2014
20143079100813B2,2014
2014327105704B3,2014
1409051103354992014-09-01,2014
14061614202121672014-09-01,2014
20141663105104B2,2014
20143211105115B2,2014
2014567100507B2,2014
2014649100508B2,2014
2014627201106B1,2014
14022517354610462014-09-01,2014
2014327104501B2,2014
13050113160295372014-09-01,2014
2014563104811B1,2014
1407281450106302014-09-01,2014
2014567109317B1,2014
14062607562692412014-09-01,2014
20144145264618B1,2014
14073008585811452014-09-01,2014
20145623104413B1,2014
13072409032368952014-09-01,2014
20141673102108B1,2014
20143233110612B1,2014
20145613109215B2,2014
20143231106817B2,2014
20143221204407B2,2014
14051507511963472014-09-01,2014
20143233205401B2,2014
13081914404543252014-09-01,2014
20145617102009B1,2014
20144917100601B2,2014
20145637108115B1,2014
14091409553746862014-09-01,2014
20141673103316B1,2014
20143211108706B1,2014
20145635103305B2,2014
20143231200315B2,2014
20141623101411B2,2014
20143223201706B2,2014
2014567109815B2,2014
14071408563590722014-09-01,2014
14031115293278882014-09-01,2014
20141663106208B1,2014
2014327106319B2,2014
20144125223216B3,2014
20145635101101B1,2014
2014415201513B1,2014
14061806590931062014-09-01,2014
20144125272816B2,2014
201430105103811B2,2014
20144915202612B1,2014
14080710310247132014-09-01,2014
14080516043597962014-09-01,2014
20144145344517B2,2014
20143215202518B1,2014
2014877201416B2,2014
20144137231835B1,2014
14072816571442082014-09-01,2014
20141665107113B2,2014
20143233107515B2,2014
14031808093285262014-09-01,2014
20143069104409B3,2014
20144923200603B2,2014
2014821200507B1,2014
20144125383334B1,2014
20143011101402B2,2014
1407291024044092014-09-01,2014
2014881102603B2,2014
14061809112421622014-09-01,2014
20141673104001B1,2014
20143215202606B1,2014
2014567110511B2,2014
14091114033580032014-09-01,2014
20143223205612B1,2014
14022614322721112014-09-01,2014
20144921204019B1,2014
13081511062391572014-09-01,2014
2014563102206B3,2014
20144927201413B1,2014
14062410281664832014-09-01,2014
14062610362397062014-09-01,2014
20141673103205B1,2014
20143233110114B1,2014
20145637107906B2,2014
13081610252722292014-09-01,2014
20141659101209B2,2014
20143223108501B2,2014
20145613100620B2,2014
14091508314431902014-09-01,2014
2014671204704B1,2014
14052911221536062014-09-01,2014
20143233109117B2,2014
20144145343824B2,2014
201430105103301B1,2014
14071108511615602014-09-01,2014
20145637104009B1,2014
13091312053691522014-09-01,2014
20144145201216B1,2014
20143215106202B1,2014
2014881101010B2,2014
1403111530209042014-09-01,2014
20141623100314B2,2014
2014327107208B1,2014
2014881100218B2,2014
201430105103910B2,2014
2014327106006B2,2014
20143227203601B1,2014
2014421200308B1,2014
2014567110205B2,2014
14050708560538182014-09-01,2014
20143535201003B2,2014
2014635100412B2,2014
20144921100209B1,2014
10080311024652362014-09-01,2014
20141673100616B2,2014
14081412470819172014-09-01,2014
14081508542614852014-09-01,2014
20144145394315B3,2014
20144137272104B2,2014
20143027105117B2,2014
2014329201008B1,2014
14072413564280022014-09-01,2014
2014881100801B2,2014
2014355200907B2,2014
14062609152183762014-09-01,2014
20141623106604B2,2014
20141663106303B1,2014
20143551201515B1,2014
20144125313119B1,2014
13082714412997272014-09-01,2014
20144619200214B1,2014
20143211102319B1,2014
20143233110803B1,2014
20145613100620B1,2014
14052013195112272014-09-01,2014
14072409541658542014-09-01,2014
20143221204304B1,2014
2014413202503B2,2014
14082016151337572014-09-01,2014
14051217263766032014-09-01,2014
20143233201814B2,2014
20144125382919B2,2014
20141673100415B2,2014
14091314430914002014-09-01,2014
20145613108617B2,2014
14031109501154312014-09-01,2014
2014671204107B1,2014
20145623101414B1,2014
2014845201814B2,2014
2015635201909B2,2015
15022609081053972015-09-01,2015
2015327108006B2,2015
2015563103111B2,2015
20154137252310B2,2015
20154145394302B1,2015
15052708110423162015-09-01,2015
15082015083892752015-09-01,2015
15090917141341922015-09-01,2015
20154921100215B3,2015
2015625200115B1,2015
2015881102704B2,2015
15073011360555372015-09-01,2015
20153223200202B1,2015
20155619105303B2,2015
15061911004876372015-09-01,2015
20154137281802B3,2015
13082615152598752015-09-01,2015
150803102326182015-09-01,2015
